0.0012491,0.019182,-1
0.0014847,0.019219,-0.99
0.0017757,0.018982,-0.98
0.0016872,0.017418,-0.97
0.0018388,0.017007,-0.96
0.0020298,0.015736,-0.95
0.0020059,0.013462,-0.94
0.0023397,0.012453,-0.93
0.0024356,0.011842,-0.92
0.0023254,0.010465,-0.91
0.0026364,0.011558,-0.9
0.0024591,0.0080904,-0.89
0.0027684,0.0099936,-0.88
0.0031041,0.0094721,-0.87
0.0030782,0.008096,-0.86
0.0027883,0.0045955,-0.85
0.0033016,0.0059361,-0.84
0.0033103,0.0047442,-0.83
0.0036174,0.0057054,-0.82
0.0033838,0.0011429,-0.81
0.003878,0.0037216,-0.8
0.0042548,0.0057226,-0.79
0.0043444,0.0037062,-0.78
0.0044605,0.0034994,-0.77
0.0043093,-0.00058458,-0.76
0.004734,0.00093973,-0.75
0.0048778,-0.00022293,-0.74
0.0048896,0.0017297,-0.73
0.005705,0.0011013,-0.72
0.0054702,0.0011634,-0.71
0.0052024,-0.0033377,-0.7
0.0060357,-0.00083365,-0.69
0.0055379,-0.0037915,-0.68
0.0053183,-0.0078103,-0.67
0.0064741,-0.00092694,-0.66
0.0060852,-0.0056653,-0.65
0.0060614,-0.0028445,-0.64
0.0065001,-0.0056555,-0.63
0.0068237,-0.0044165,-0.62
0.0064271,-0.00074882,-0.61
0.0067979,-0.0055947,-0.6
0.0073149,-0.00070874,-0.59
0.0076442,-0.0032629,-0.58
0.0074414,0.0028395,-0.57
0.0071537,0.00025699,-0.56
0.0077867,-0.002092,-0.55
0.0075251,-0.0026845,-0.54
0.0079432,-0.0018674,-0.53
0.0090134,-0.0029914,-0.52
0.0077477,-0.0011726,-0.51
0.0074878,-0.0034372,-0.5
0.0090287,0.0015556,-0.49
0.0079944,0.0011735,-0.48
0.0077755,0.00077956,-0.47
0.0080283,-0.00062026,-0.46
0.0090724,-0.00031615,-0.45
0.0071637,0.0011713,-0.44
0.0081332,-0.0044122,-0.43
0.0086847,-0.00202,-0.42
0.0083024,-0.0078505,-0.41
0.0092998,-0.0034519,-0.4
0.0097369,-0.0056829,-0.39
0.0086272,-0.0068048,-0.38
0.0087359,-0.0072231,-0.37
0.0088553,-0.010023,-0.36
0.009206,-0.0057903,-0.35
0.0097942,-0.0033506,-0.34
0.010328,-0.0035813,-0.33
0.010655,-0.0077761,-0.32
0.012284,-0.0043273,-0.31
0.0094063,-0.003472,-0.3
0.0099222,-0.006386,-0.29
0.0099933,-0.0027652,-0.28
0.010324,-0.0028808,-0.27
0.011066,-0.015475,-0.26
0.010592,-0.0060581,-0.25
0.012153,-0.0016852,-0.24
0.012403,-0.019024,-0.23
0.011017,-0.0047921,-0.22
0.0094495,-0.00158,-0.21
0.012445,-0.0085688,-0.2
